# Preprocessed by saving the presence of each named entity as a feature
science_related,scientific_claim,scientific_reference,scientific_context,tokens,has_num,has_perc,has_url,has_emoji,has_mention,has_hash
1,1.0,1.0,1.0,tourist watch green turtle release wild indonesia bali island turtle list endangered rescue wildlife smuggler estimated turtle kill southeast asia particularly bali year wwf report,1,0,1,0,0,0
1,1.0,1.0,1.0,corruption science contributes collapse modern civilization publication prejudice fraud deceptive favoritism decade scientific prejudice bias outright deceit endemic peer review scientific literature especially medical psychiatry,0,0,1,0,0,0
1,0.0,0.0,1.0,rt announce investigative grant report publichealth inr month reporting assignment freedom publish medium house choice apply line start april,1,0,1,0,1,1
0,0.0,0.0,0.0,aww moon also go support jongdae cute,1,0,1,1,0,0
0,0.0,0.0,0.0,join summer digital classicist london seminar series attend person check youtube channel digiclass digitalhumanitie,0,0,1,0,0,1
1,1.0,0.0,0.0,smoking cannabis help control nausea come chemotherapy drug,0,0,0,0,1,0
0,0.0,0.0,0.0,lol nuh bus stop mean,0,0,0,0,1,0
1,1.0,0.0,1.0,biotechnology efficient stem cells grow animals,0,0,1,0,0,0
1,1.0,1.0,1.0,people use marijuana need more anesthesia medical procedure endoscopy colonoscopy new study find need percent more fentanyl percent more midazolam percent more propofol sciencenews,1,0,1,0,0,1
1,1.0,1.0,1.0,primary infection dengue zika virus affect severity heterologous secondary infection macaque,0,0,1,0,0,1
0,0.0,0.0,0.0,baby boy literally stop do concept,1,0,0,0,0,0
0,0.0,0.0,0.0,very warm welcome player family friend fan support staff arrive essocup national female midget hockey championship run april g discoversudbury thingstodoinsudbury,1,0,1,0,1,1
0,0.0,0.0,0.0,fan ask jinsung kim bin really camera jinsung reply sing well study hard handsome bin reply story jung jinsung somewhat pretentious,0,0,1,0,0,0
0,0.0,0.0,0.0,get turn porn guy bust head shit lie,0,0,0,0,0,0
0,0.0,0.0,0.0,facebook twitter suspend account dissident irish republican party saoradh have support paramilitary new ira,0,0,1,0,0,0
0,0.0,0.0,0.0,terrible here liverpool be report plant pot fall west derby,0,0,0,0,1,0
1,0.0,0.0,1.0,palm use successfully purpose non parametric route highly recommend piece remarkably powerful statistical inference software,0,0,1,0,1,0
0,0.0,0.0,0.0,dems need get tough fight dirty just republicans always do crisis mode drop glove stop so polite,0,0,0,0,1,0
0,0.0,0.0,0.0,unitedhealthcare help support moms babies health before delivery new bundled payment program maternity care bundle payment program launch care provider new jersey texas plan expand as many,1,0,1,0,0,0
0,0.0,0.0,0.0,stop listen sad shit,0,0,0,0,1,0
1,0.0,0.0,1.0,join franklin first umc bioblitz saturday may franklin first umc main campus here scientist family student teacher community work together get snapshot wild space acre campus register,1,0,1,0,0,0
1,1.0,1.0,1.0,newly discover specie scansoriopterygid dinosaur bat like wing describe nature speciman provide further evidence dinosaur closely related bird experiment different wing structure origin flight,0,0,1,0,0,0
0,0.0,0.0,0.0,sad be reason share stop look brownie point,0,0,0,0,1,0
0,0.0,0.0,0.0,truth scheduledcaste atrocity conspiracy partner fraud rs support worstplacetowork scstact,1,0,1,0,1,1
0,0.0,0.0,0.0,only tory government cut police officer sit back watch crime soar then proudly announce recruitment police officer big increase police officer number year,1,0,1,0,0,0
0,0.0,0.0,0.0,nltraffic duck encounter brief traffic stop cbs bypass road evening big shout wonderful police officer,1,0,1,1,0,1
0,0.0,0.0,0.0,new call duty video game encourage support white helmets,0,0,1,0,0,0
0,0.0,0.0,0.0,total raise assembly support pikangikum miigwech support,1,0,1,0,1,1
1,1.0,0.0,0.0,strong relationship lead strong community strong community make america america read full story successbeyond front lines goruck,0,0,1,0,1,1
1,1.0,0.0,0.0,play early year so important almost complete disappearance unregulated unmonitored unsupervised free play childhood key driver increase mental health issue school help more unsupervised play long break long lunch,1,0,0,0,1,0
1,0.0,1.0,1.0,quote observe year old shaman have mortar cake cannabis remarkable find end quote,1,0,1,0,0,0
0,0.0,0.0,0.0,soccer aid squad millionaire kick ball ask work class support charity baffle,1,0,0,0,0,0
0,0.0,0.0,0.0,true other carnival week more long just seem so rush,0,0,0,0,1,0
1,1.0,0.0,0.0,kefir health benefit kefir milk grains last indefinitely kefir evidence suggest probiotic alleviate many digestive problem incl irritable bowel syndrome ulcer pylori infection buy here,0,0,1,0,0,0
0,0.0,0.0,0.0,teacher want do old normal kid doctor pilot engineer weebs want knock truck die send isekai world have harem girl,0,0,1,0,0,0
0,0.0,0.0,0.0,have do discrimination section state ban people political opinions facebook conservatives ban liberal ban maybe open book sometime,1,0,1,1,1,0
0,0.0,0.0,0.0,side effect alcohol plastic surgery,0,0,0,1,0,0
1,1.0,0.0,0.0,un eu propaganda socialist medium compare datum build surface datum tamper temperature database fact france have record c heat wave similar high temperature spain,1,0,1,0,0,0
0,0.0,0.0,0.0,really wish be way stop pain,0,0,0,0,0,0
0,0.0,0.0,0.0,peter kjv choose generation royal priesthood holy nation peculiar people ye,1,0,0,0,1,0
1,1.0,0.0,0.0,come immigration often leave conversation united states weak gun law only put american life risk drive illegal gun trafficking violence latin america,0,0,1,0,0,0
0,0.0,0.0,0.0,uswnt deserve equal pay man beat under boy team pay ability reward performance promote merit year old boy more able team fact care feeling,1,0,1,0,0,1
0,0.0,0.0,0.0,say great big world never stop sad dandelion hand latch smith supermarket flower ed sheeran,0,0,0,1,0,0
1,0.0,1.0,1.0,report release today present first time comprehensive overview cia black site network draw new datum derive unprecedented analysis senate committee study cia detention,1,0,1,0,1,0
1,1.0,1.0,1.0,also add pile evidence thr neurological study poverty affect brain as shiwn below unprecedented study show much impact environment make,0,0,1,0,0,0
1,0.0,1.0,1.0,post blog study bundle improve outcome patient community acquire pneumonia g,0,0,1,0,1,0
0,0.0,0.0,0.0,willy wonka star denise nickerson take life support,0,0,1,1,0,0
0,0.0,0.0,0.0,new jsf page so difficult navigate,0,0,0,0,0,0
1,1.0,1.0,1.0,race ethnicity neighborhood characteristics associate bystander cardiopulmonary resuscitation pediatric,0,0,1,0,0,0
0,0.0,0.0,0.0,hope young man have text witness ignore cau lack proof much change title see unpaid leave enough,1,0,0,0,1,0
0,0.0,0.0,0.0,right wing fascist group support rightwe fascist surprise surprise,0,0,1,0,0,0
0,0.0,0.0,0.0,break boxer collapse mgm national harbor fight die report,0,0,1,0,0,1
0,0.0,0.0,0.0,stop scroll get rt deal like call fandom help out co tiddie help badly need rt like august do rtxrt guy,1,0,1,1,1,0
0,0.0,0.0,0.0,god week just have boy need serious massage rest god abeg let offer give boy nice treat good hotel week oh don taya oh,1,0,0,1,0,0
0,0.0,0.0,0.0,head baltimore pest control,0,0,0,0,0,0
1,0.0,1.0,1.0,true barely allow bathroom break abstract summer conf available want sneak peek,1,0,1,0,1,0
1,1.0,1.0,1.0,war cause indoctrination territorial indoctrination argentina almost lead war chile lead falklands war falklands argentina imaginary territory,1,0,1,0,1,0
1,0.0,1.0,1.0,write year ago sadly even more relevant today reform address mass shooting dedicate federal funding research universal background check ban assault weapon regulate firearm safety,1,0,1,0,1,0
0,0.0,0.0,0.0,matter medium have back already cover dayton shooter support democrats warren bernie completely ignore cnn other spend airtime blame el paso trump truly sick propaganda medium,0,0,0,0,1,0
1,1.0,1.0,1.0,sensory neurogenesis depend vascular neuronal cytoneme contact blood flow morpholino,0,0,1,0,0,1
0,0.0,0.0,0.0,news report be roman salute only salute restrict romans universal greeting day immemorial outstreche arm open hand indicate friendship still use people distance,1,0,0,1,0,0
0,0.0,0.0,0.0,student patrol fire oakland college fail alarm report,0,0,1,0,1,1
0,0.0,0.0,0.0,mem media market share size global industry analysis trends growth factors business business sabiz,1,0,1,0,0,1
1,1.0,1.0,1.0,visualization tremendous compare day long term trend bit more nuanced datum necessarily reflect report lot medium,1,0,1,0,1,0
0,0.0,0.0,0.0,old sister god send gift,0,0,0,0,0,0
0,0.0,0.0,0.0,letter write nrai raise issue lack transparency deep discounting abuse dominant position online delivery aggregator report,0,0,1,0,1,0
0,0.0,0.0,0.0,metal technical analysis value rock more technically complicated ultimately unsustainable most people prefer j mascis interpol melody,0,0,0,0,1,0
0,0.0,0.0,0.0,wage increment lac public sector banks pende even year directive govt negotiate agent settlement,1,0,1,0,1,0
0,0.0,0.0,0.0,seem boris johnson stop implement anti democratic shutdown parliament force disastrous deal british people today continue work other party emergency legislation stop authoritarian power grab,0,0,1,0,1,0
0,0.0,0.0,0.0,lavender bath bitch feel shit,0,0,0,0,0,0
0,0.0,0.0,0.0,unsurprisingly almost single high charge air ambulance company list below et al own private equity kkr amercian securities only phi air medical aitheras,1,0,1,0,1,0
0,0.0,0.0,0.0,imagine singe communist song british parliament disgusting labour vile nasty party,0,0,1,0,0,0
1,1.0,1.0,1.0,million child expect take part global climatestrike today important individual action face climate change,0,0,1,0,0,1
0,0.0,0.0,0.0,website choi siwon unicef join hand stop bully viet nam,0,0,1,0,0,0
1,1.0,1.0,1.0,load sport drink stay hydrated want reconsider read study find coca cola actually more hydrating powerade most effective hydration option oral rehydration solution milk,0,0,1,0,0,0
1,0.0,1.0,1.0,agree more kudo speak mannkibaat,0,0,1,0,1,1
1,0.0,0.0,1.0,host frontotemporal dementia ftd information support day families carers hear academic late research support service usydbmc,0,0,1,0,0,1
0,0.0,0.0,0.0,there press conference reporter ask pay respond always respond support legalize expanded gaming put medical marijuana ballot additional resource must kygov,0,0,0,0,1,1
0,0.0,0.0,0.0,ecuador transport firm end strike fuel subsidy annulment report,0,0,1,0,0,1
1,0.0,0.0,1.0,mentalhealthawarenessweek prof john sheehan consultant perinatal psychiatry speak manage depression bipolar disorder pregnancy postpartum period conference sat clinician public alike m,0,0,1,0,1,1
0,0.0,0.0,0.0,thing change friend leave life stop,0,0,0,0,0,0
1,1.0,1.0,1.0,scientist identify molecule help cell survive thrive early earth,0,0,1,0,1,0
0,0.0,0.0,0.0,relationship lot life get put,0,0,1,0,0,0
0,0.0,0.0,0.0,president say guy give rex pitch wapo match report oval office meeting trump pressure kill case giuliani client reza zarrab preet bharara advise look case very carefully,0,0,1,0,0,0
1,1.0,0.0,0.0,very first statnews byline men breast cancer have high mortality rate woman condition advocacy group push awareness education help combat very first statnews byline men breast,1,0,1,0,0,1
0,0.0,0.0,0.0,increase advance voting campus compare day advance vote get voter exit last few day happen canada ppc ppcmajority ppc voteppc,1,0,1,0,1,1
0,0.0,0.0,0.0,alone take time pattern recognition often become visible nts only long game hindsight,0,0,0,0,1,0
0,0.0,0.0,0.0,rcb become first ipl team have woman support staff member yellove whistlepodu csk mi rcb virat kohli dhoni iplmeme cricket cricketlover india cskreturn,1,0,1,1,0,1
1,1.0,0.0,0.0,impressive new surf lake bristol generate wave hour power renewable,1,0,1,0,0,0
1,1.0,0.0,0.0,repeat maps no maps belong only comfirme establish bias anti group thus hurt growth pedophilia form mental disorder treatable pedos oppress have right protect,0,0,0,0,0,0
0,0.0,0.0,0.0,crook give psychological test,0,0,1,0,0,0
0,0.0,0.0,0.0,truth untold stop play light turn green,0,0,1,0,0,0
0,0.0,0.0,0.0,jfc oppose system judicial election general rule stop have election just voter elect democrats,0,0,1,0,0,0
0,0.0,0.0,0.0,stop kill animal,0,0,1,0,0,1
0,0.0,0.0,0.0,congressional republicans spineless democrats care trump policy aside ilhan think genocide worthy condemn,0,0,0,0,1,0
0,0.0,0.0,0.0,stop romantize beautiful school make have internet just way let poor people behind say democratization thing happen,0,0,0,0,1,0
0,0.0,0.0,0.0,role mental illness bring discussion play role expression mental illness language white supremacy erase language race violence,0,0,0,0,0,0
0,0.0,0.0,0.0,short dow ym setup target stop please note message delay min real time message please contact,1,0,0,0,0,0
0,0.0,0.0,0.0,country music pair well rum lead chaotic avocado,0,0,0,0,0,0
0,0.0,0.0,0.0,stop publish fake news well journalist,0,0,0,0,1,0
1,1.0,1.0,1.0,study find indigenous child parent promote strong sense cultural identity early childhood experience well health socio emotional outcome later life,0,0,1,0,0,0
0,0.0,0.0,0.0,stop impeachment charade get work do pass usmca america,0,0,0,0,1,0
1,0.0,1.0,1.0,discover google,0,0,1,0,0,0
1,1.0,1.0,1.0,paper no sun pm bpdcn commonly presents setting prior concomitant hematologic malignancies patient characteristics outcomes rapidly evolving modern targeted therapy era,1,0,0,0,1,1
0,0.0,0.0,0.0,solid minority oppose impeachment partly difficulty figure exist body impartially judge charge other think election sufficient cure treasonous criminal qanon nadler,0,0,0,0,0,1
0,0.0,0.0,0.0,minister transportation rotimi amaechi say china civil engineering construction corporation donate support university transportation daura katsina state transportation nigeria,1,0,1,0,0,1
0,0.0,0.0,0.0,christmas shopping pit stop sheffieldchristmasmarket thor tipi sheffield,0,0,1,0,1,1
0,0.0,0.0,0.0,devs svelte check ts support work,1,0,0,0,1,0
1,1.0,1.0,1.0,have poverty crisis low unemployment,0,0,1,0,0,0
0,0.0,0.0,0.0,winter tipples taste go treat last night worry miss next event calendar christmas market saturday pm pm get christmas shopping do early then relax mulled wine mince pie kingston,1,0,1,1,0,1
0,0.0,0.0,0.0,christmas boxing day road lead moshi club let drink party lots games too miss december,0,0,1,0,0,0
0,0.0,0.0,0.0,yetsuh frank managing director be ex feature segment nyc building emission law,0,0,0,0,1,0
0,0.0,0.0,0.0,disagree fortnite win well ongoing game personally feel amount change growth ffxiv dwarf pretty hard fortnite just seem win money allow supercede tech devs great feel be well choice,0,0,0,0,0,0
0,0.0,0.0,0.0,georgeconway fail nevertrumpers bunch loser,0,0,0,1,1,1
1,1.0,0.0,0.0,new orleans reduce homeless population percent,1,0,1,0,0,0
0,0.0,0.0,0.0,stupid comment edit trump make cut simple stop bs research tweet,1,0,0,1,1,0
0,0.0,0.0,0.0,job staff equipment systems engineer company united technologies location chula vista california united states chula vista marine engineering job more info,0,0,1,0,0,1
0,0.0,0.0,0.0,domino perhaps lead secretary state rubio gaetz wobble,0,0,0,0,0,0
1,1.0,1.0,1.0,armed conflict disproportionately affect child touch aspect health physical psychological,0,0,1,0,1,0
0,0.0,0.0,0.0,march black nationalist convene detroit begin process secure independence us many conclude black americans well remaining hope liberation creation sovereign nation state republic new afrika rna,1,0,0,0,0,0
0,0.0,0.0,0.0,ab yrr haar gya toh haar gya isme kya ho gya yrr haar jeet life mei hoti rehti h pretend just happen sometime chill support asimriaz wewatchbbforasim,0,0,0,0,0,1
0,0.0,0.0,0.0,break democrats congress introduce bill support fourth term abortion please rt breakingnews whatilearnedtoday,1,0,1,0,0,1
0,0.0,0.0,0.0,quote morning massive reset button future farming uk thought futurefarme agriculturebill,1,0,1,0,1,1
1,0.0,1.0,1.0,discuss,0,0,1,0,0,0
0,0.0,0.0,0.0,money spend troll billboard go benefit do good instead marketing campaign maybe follow yeg lead buy lunch kid go top als donation support own,1,0,0,0,1,0
0,0.0,0.0,0.0,about szn all over again just announce new project single drop friday,1,0,1,1,1,0
1,1.0,1.0,1.0,scientist capture molecular map animal tissue unprecedented detail general physics laboratory gpl scientist capture molecular map animal tissue unprecedented detail,0,0,1,0,0,0
0,0.0,0.0,0.0,martha stop redundant bs even bolton accurate crime change thing,0,0,0,0,1,0
0,0.0,0.0,0.0,stop lie gun seize one give do so voluntarily thousand ignore demand,0,0,0,0,1,0
0,0.0,0.0,0.0,gooaall sam lafferty score just second third extend lead,1,0,1,0,0,1
1,1.0,1.0,1.0,meditation benefit mental physical health learn more essential health wellness practice,0,0,1,0,0,0
1,1.0,0.0,0.0,worldwetlandsday remind nation consider nationally determined contributions fulfil climateaction plan achieve target parisagreement wetlands important carbon store function well intact wetlandbiodiversitymatter,0,0,1,0,0,1
1,1.0,0.0,0.0,weather damage affect rail traffic several federal state,0,0,1,0,0,0
0,0.0,0.0,0.0,donald trump promise fight lgbtq people instead administration systematically undo recent gain right protection here example trump never support lgbtq community,1,0,1,0,0,1
0,0.0,0.0,0.0,slave family prepare field crop production colorvision,1,0,1,0,0,0
0,0.0,0.0,0.0,vermin libertarian bernie policy exact opposite libertarianism,0,0,0,0,1,0
1,0.0,0.0,1.0,congratulation receive puskas memorial fellowship ilinca study malaria transmission dynamic focus vector parasite interaction womeninstem,0,0,1,0,1,1
0,0.0,0.0,0.0,bernie need change strategy sorry need say yes ad good start go full glove debate speech call cheating go lose,0,0,0,0,0,0
1,1.0,0.0,0.0,trump explicitly say sick americans go work state mild coronavirus case still recover go daily life assertion contradict public health official recommendation manage illness,0,0,0,0,1,0
0,0.0,0.0,0.0,new refractory spotlight cammy kaleidoscopic film conventional prostate play become bizarre beautiful encourage viewer experiment own self pleasure full film,0,0,1,0,1,0
1,0.0,0.0,1.0,freeman dyson mathematical prodigy leave mark subatomic physics gain public renown writer technological visionary die,0,0,1,0,0,0
1,1.0,0.0,0.0,got houseless want have publichealth survival human specie housing healthcare coronavirus oregon homeless risk coronavirus crowded condition homeless live make more susceptible virus,0,0,1,0,1,1
0,0.0,0.0,0.0,eg maknae maknae hyung maknae hyung line have low value compare maknae line so have hyung line much well sell successful trading less,1,0,0,1,0,0
0,0.0,0.0,0.0,proud announce partnership only clinically prove esport ready formula improve game use code directly support,0,0,1,0,1,0
0,0.0,0.0,0.0,stop report speculation attempt manufacture story,0,0,0,0,1,0
1,1.0,0.0,0.0,optimism faith lead achievement do hope confidence helen keller asimanshidebut,0,0,0,0,0,1
0,0.0,0.0,0.0,support local midwife midwives everyday put need other first step time crisis drop show support supportournursesandmidwive sierraleone,0,0,1,1,0,1
1,1.0,1.0,1.0,terrific research yannick oswald colleague once person begin pay attention climate impact emission comparatively rich importance fly reduction jump several step upwards sensible climate action priority rank,0,0,0,0,1,0
0,0.0,0.0,0.0,tax season here check tip help maximize return make process less tax business contact office speak plan retirement,1,0,1,0,0,0
0,0.0,0.0,0.0,pakistan cricket board say test conduct player other associate psl come negative,1,0,0,0,0,1
1,1.0,1.0,1.0,often say spanish flu begin kansas usa be evidence deadly pandemic kill people originate chinese labourer ship north america spaniards complain chinesevirus,1,0,1,0,0,1
1,1.0,0.0,0.0,know coronavirus concern stress many workingfromhome socialdistancing selfisolating important look wellbeing find support mental health t,0,0,1,0,0,1
0,0.0,0.0,0.0,please stop broadcast coronavirustaskforce press briefing take control cycle,1,0,0,0,1,1
0,0.0,0.0,0.0,call bs ago dismantle committee obama create ebola sars epidemic come now blame obama have plan action scenario truth fault own research stop drink orange koolaid mentality,1,0,0,0,1,0
0,0.0,0.0,0.0,civic saturday morning postcardstovoter support gorgeous new batch postcard jillforjustice gotv,1,0,1,1,1,1
1,1.0,1.0,1.0,shockingly study note involvement project only unc researcher fda representative also zhengli li shi key laboratory special pathogens biosafety wuhan institute virology chinese academy sciences wuhan china,0,0,1,0,0,0
0,0.0,0.0,0.0,body part cover see picture rt science,0,0,0,0,0,0
0,0.0,0.0,0.0,takumiiiii big mood though same,0,0,0,0,1,0
0,0.0,0.0,0.0,talk professional matter lead opportunity more virgo,0,0,1,0,0,0
0,0.0,0.0,0.0,hija kamran official medium matters democracy say current law include prevention electronic crimes act threat journalist,1,0,0,0,0,1
1,1.0,0.0,0.0,music have ability repair brain damage as well return lose memory haitian music,0,0,0,0,0,1
1,0.0,0.0,1.0,canadian take min complete stats survey impact use help asse need community implement suitable support measure pandemic become important resource future research,1,0,1,0,0,1
1,1.0,1.0,1.0,policy social distancing use combat coronavirus have adverse effect low income nation ahmed mushfiq mobarak zachary barnett howell write,0,0,1,0,0,0
1,1.0,0.0,0.0,turkey report low number coronavirus case second day row case report monday down compare previous day sicken march die march k recovery so far,1,0,0,0,1,0
1,1.0,0.0,0.0,know eye exercise vision therapy help digital eye strain certain eye condition eye exercise strengthen weak eye muscle improve blood circulation muscle tone try eye exercise well strong vision centralamericantwitter,0,0,1,1,0,1
0,0.0,0.0,0.0,next house ever room have bar light must,0,0,0,0,1,0
0,0.0,0.0,0.0,tower god shounen ai stop talk rachel,0,0,0,0,0,0
0,0.0,0.0,0.0,mature fully yet,0,0,0,0,1,0
0,0.0,0.0,0.0,twitter party baby lion let support send encouragement plan daradailylivexplan,0,0,1,0,0,1
0,0.0,0.0,0.0,facility bring mortal remain malayalees pass away gulf country cause other make embassy gulf country chief minister shri pinarayi vijayan demand letter prime minister narendra modi,0,0,1,0,0,0
0,0.0,0.0,0.0,enhance strength remove weakness self doubt draw earth oak strength personal sphere use draw new situation initiate new process divert difficulty sudden,0,0,1,0,0,0
0,0.0,0.0,0.0,wedemandstipendincrement interns demand stipend increment past many year government listen demand also state government,0,0,1,0,1,1
0,0.0,0.0,0.0,today announce new loan scheme simple quick easy solution need small loan business apply new bounce loans maximum turnover government pay interest first month,1,0,1,0,0,0
1,1.0,0.0,0.0,part science illiterate overall mortality sex reassign person high follow up ci control same birth sex particularly death suicide,1,0,0,0,1,0
0,0.0,0.0,0.0,gulf news stop empolye islam hater baigan chaturvedi,0,0,0,0,1,0
0,0.0,0.0,0.0,pollen dry grass underneath,0,0,0,0,0,0
0,0.0,0.0,0.0,stop hoard so much throw shit away,0,0,0,0,1,0
1,1.0,1.0,1.0,durable washable textile coating repel virus new research lead safely reusable ppe,0,0,1,0,0,0
1,1.0,0.0,0.0,yes too ventilation very dangerous pulmonary support husband have cardiac arrest day pulmonary physician work get as soon possible otherwise body become dependent never able breath own,1,0,0,0,1,0
0,0.0,0.0,0.0,also realme watch support sport mode activity tracking include football basketball aerobics badminton yoga treadmill running biking mode leaptonext realmewatch,1,0,0,1,1,1
0,0.0,0.0,0.0,timeline need more baby goat,0,0,1,0,0,0
0,0.0,0.0,0.0,yet peaceful protester stop prevent looter continue damage city shield protester group,0,0,0,0,1,0
0,0.0,0.0,0.0,super analysis right here dispel myth,0,0,0,0,0,0
0,0.0,0.0,0.0,reach goal engineer,0,0,1,0,0,0
0,0.0,0.0,0.0,precaution take prevent fire explosion include appropriate protection storage vessel lpg cylinder,1,0,0,0,0,1
0,0.0,0.0,0.0,john harrison proud see exhibition greenwich observatory see year ago assume harrison clock still there,0,0,0,0,1,0
0,0.0,0.0,0.0,full porno kim love more love 逃げ恥 megan big butt arab hot muslim woman fuck masturbation porn usa,0,0,0,0,0,1
0,0.0,0.0,0.0,weaponization medical language embolden white supremacy authority white coat stop happen again george floyd autopsy structural gaslighting america,0,0,1,0,1,0
1,0.0,1.0,1.0,article feature community page read here,0,0,1,0,1,1
0,0.0,0.0,0.0,tend steer clear topic here honest be plenty forum debate away more general social medium know hard see agree much well bite tongue scroll past,0,0,0,0,1,0
1,1.0,0.0,0.0,suicide rate high lack opportunity unemployment faulty healthcare system man feel expendable lack father go address america low happiness index,0,0,1,0,0,0
1,1.0,1.0,1.0,hope raise cancer treatment experiment halt tumour growth mice,0,0,1,0,0,0
1,1.0,1.0,1.0,new preprint awesome postdoc lab collaboration wolbachia virus alter host transcriptome interface nucleotide metabolism pathway,0,0,1,0,1,0
0,0.0,0.0,0.0,abah get old ummi get old clock never stop tick just pray allah give enough time give show grateful sacrifice aamiin,0,0,0,0,0,0
0,0.0,0.0,0.0,knowledge söyüncü very available lol leicester need sell hence chilwell also so expensive tagliafico just make too much sense way add havertz idc else window massive success opinion,1,0,0,0,1,0
0,0.0,0.0,0.0,thank yes reaction lead big move upward too so just stay chill now,0,0,0,0,1,0
0,0.0,0.0,0.0,haste silence georgians demand police accountability state legislature produce severely flawed bill substantially reduce penalty deliberately kill police officer say gapol gapol,0,0,1,0,1,1
1,0.0,1.0,1.0,please read research analysis,0,0,1,0,1,0
0,0.0,0.0,0.0,tmh elohyim real tmh elohyim emphasize chosen few holy people different nation majority nature negropeans heavy hearted religious fanatic christians buddhist islamic judaism scientist few holy people,1,0,0,0,0,0
0,0.0,0.0,0.0,transmog conversation always lead bunny uniform mmorpg play have rewind,0,0,0,0,1,1
0,0.0,0.0,0.0,see disney community tweet vague post state abuse assault people list coworker come mind think one problem disney hr do case report lead more victim,1,0,0,0,0,0
1,0.0,1.0,1.0,find algebraic topology base analysis emergence structure activate brain come blue brain project few year ago interesting new scientist pretty terrible okay surface introduction,0,0,1,0,1,0
0,0.0,0.0,0.0,radheshyam load decrease speed,1,0,1,1,0,1
1,1.0,1.0,1.0,new article burn solid fuel home heating big source airpollution small town switch clean energy source have benefit airquality climatechange also reduce impact,0,0,1,0,1,1
0,0.0,0.0,0.0,be more jesus christ back urge use name focus ask whatsoever desire god live faith faith victory victory go,0,0,1,0,0,0
0,0.0,0.0,0.0,brilliant online symposium today light installation magic heritage fascinating selection speaker share knowledge technique experience such indeed magical lightheritagemagic,0,0,1,0,1,1
0,0.0,0.0,0.0,tiktok treats join tiktok treats win free realme mobile phone permenent mlbb skin please download tiktok,0,0,1,0,0,0
1,1.0,1.0,1.0,researcher find evidence urban protest reignite city have protest see increase social distancing behavior overall population lead modest evidence small long run case growth decline,0,0,1,0,1,0
0,0.0,0.0,0.0,new age initiative new face fanism fellowship die hard chiyaan vikram fan kerala follow support vikramtrendskerala chiyaanvikram,0,0,1,1,1,1
1,1.0,1.0,1.0,new study emphasise extraordinary degree covid fatality concentrate old people young middle aged,0,0,1,0,1,0
1,1.0,0.0,0.0,ok try cancel here hot take cause vocal disagreement vietnamese le duan strategically competent run war badly giap well still exactly military genius load error cost many life still win though,0,0,0,0,1,0
0,0.0,0.0,0.0,streamer support other think competition,0,0,0,0,0,0
1,1.0,0.0,0.0,hcq save life non doctor google twitter facebook try stop people get really help people certainly help louie gohmert newsmax tv want just die hcq save,0,0,1,0,0,0
1,1.0,0.0,0.0,today el paso department health report death high single day increase death occur same day,1,0,1,0,0,0
0,0.0,0.0,0.0,murder time sanjayraut stop dupe nation lowerclass middleclass,1,0,1,0,1,1
1,0.0,1.0,1.0,france mayer bring poor back inequality welfare politics european political science pp,1,0,1,0,0,0
1,1.0,1.0,1.0,scientist discover way make quantum state last time long computerscience,1,0,1,0,0,1
0,0.0,0.0,0.0,increase number covert murder,0,0,0,0,1,0
1,1.0,0.0,1.0,australia victoria report low rise case month source ewn,0,0,1,0,0,0
0,0.0,0.0,0.0,wish other badluck clearly inhumane act wrong ask support lisa issue too always put mind just word obligation protect defend absolutely loss humanity kpop,1,0,1,0,0,0
0,0.0,0.0,0.0,be biometric tell,0,0,0,0,0,0
0,0.0,0.0,0.0,upper west side resident furious consider sue new york city homeless increase new york,1,0,1,0,0,1
0,0.0,0.0,0.0,go say have bad report yet,0,0,0,0,0,0
0,0.0,0.0,0.0,msu athletics partner michigan department state local election official promote civic engagement prior presidential election partnership initiative already underway,1,0,1,0,0,0
1,1.0,0.0,0.0,difference smoking obesity treat produce roughly similar result public health obesity bad now fascinating,0,0,0,0,0,0
0,0.0,0.0,0.0,usdcad september short pullback daily bearish rejection support pip trade reverse start new week make high high stop trade september bad trade just successful one,1,0,1,0,0,1
0,0.0,0.0,0.0,ever see titans attack other nontitan try intervene so amazing turn non titan titans vibe mybesttachapic,1,0,1,1,0,1
0,0.0,0.0,0.0,election law sometimes robotically apply harsh result mindful deadline rule associate petition discretionary use objection disqualify potential candidate john,0,0,1,0,0,0
0,0.0,0.0,0.0,yejin back place stop vote other fandom sure vote hard favs now thei,0,0,1,1,0,0
1,1.0,1.0,1.0,grow number otherwise well people develop form ptsd administration cheerleader malevolence contempt life comprehension g,0,0,1,0,0,0
1,1.0,0.0,1.0,montana press really need run story first term congressman reject evolution dismiss science climate change recently promote idea herd immunity solution coronavirus pandemic,0,0,1,0,1,0
0,0.0,0.0,0.0,config depend vpn solution essence ensure cm client use cmg mu management traffic be reason configmgr go vpn period,0,0,1,0,1,0
0,0.0,0.0,0.0,teach anti white stop hate education,0,0,0,0,0,1
0,0.0,0.0,0.0,chilean abuse survivor fear covid crisis stop investigation accuse clergy,0,0,1,0,1,0
0,0.0,0.0,0.0,just yet heat start fast quarter then shot stop fall stop stop come boston beat miami heat lead ecf game game sunday,1,0,0,0,0,0
0,0.0,0.0,0.0,hmph kidding have dynamite body really have time do modeling bite low lip,0,0,0,0,0,0
1,1.0,1.0,1.0,multifarious nature damage mean treatment cardiac issue infection require tailor approach,0,0,1,0,0,0
